"1303.4645","Hui Zhang","Hui Zhang and Wotao Yin","Gradient methods for convex minimization: better rates under weaker
  conditions","20 pages, 4 figures, typos are corrected, Theorem 2 is new",,,"UCLA CAM Reports 13-17","math.OC cs.IT math.IT math.NA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The convergence behavior of gradient methods for minimizing convex
differentiable functions is one of the core questions in convex optimization.
This paper shows that their well-known complexities can be achieved under
conditions weaker than the commonly accepted ones. We relax the common gradient
Lipschitz-continuity condition and strong convexity condition to ones that hold
only over certain line segments. Specifically, we establish complexities
$O(\frac{R}{\epsilon})$ and $O(\sqrt{\frac{R}{\epsilon}})$ for the ordinary and
accelerate gradient methods, respectively, assuming that $\nabla f$ is
Lipschitz continuous with constant $R$ over the line segment joining $x$ and
$x-\frac{1}{R}\nabla f$ for each $x\in\dom f$. Then we improve them to
$O(\frac{R}{\nu}\log(\frac{1}{\epsilon}))$ and
$O(\sqrt{\frac{R}{\nu}}\log(\frac{1}{\epsilon}))$ for function $f$ that also
satisfies the secant inequality $\ < \nabla f(x), x- x^*\ > \ge \nu\|x-x^*\|^2$
for each $x\in \dom f$ and its projection $x^*$ to the minimizer set of $f$.
The secant condition is also shown to be necessary for the geometric decay of
solution error. Not only are the relaxed conditions met by more functions, the
restrictions give smaller $R$ and larger $\nu$ than they are without the
restrictions and thus lead to better complexity bounds. We apply these results
to sparse optimization and demonstrate a faster algorithm.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 16:03:17 GMT""},{""version"":""v2"",""created"":""Sun, 8 Sep 2013 01:17:22 GMT""}]","2013-09-10"
"1303.5721","Max Henrion","Max Henrion","Search-based Methods to Bound Diagnostic Probabilities in Very Large
  Belief Nets","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-142-150","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Since exact probabilistic inference is intractable in general for large
multiply connected belief nets, approximate methods are required. A promising
approach is to use heuristic search among hypotheses (instantiations of the
network) to find the most probable ones, as in the TopN algorithm. Search is
based on the relative probabilities of hypotheses which are efficient to
compute. Given upper and lower bounds on the relative probability of partial
hypotheses, it is possible to obtain bounds on the absolute probabilities of
hypotheses. Best-first search aimed at reducing the maximum error progressively
narrows the bounds as more hypotheses are examined. Here, qualitative
probabilistic analysis is employed to obtain bounds on the relative probability
of partial hypotheses for the BN20 class of networks networks and a
generalization replacing the noisy OR assumption by negative synergy. The
approach is illustrated by application to a very large belief network, QMR-BN,
which is a reformulation of the Internist-1 system for diagnosis in internal
medicine.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:30:56 GMT""}]","2013-03-26"
"1303.5722","Eric J. Horvitz","Eric J. Horvitz, Geoffrey Rutledge","Time-Dependent Utility and Action Under Uncertainty","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-151-158","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We discuss representing and reasoning with knowledge about the time-dependent
utility of an agent's actions. Time-dependent utility plays a crucial role in
the interaction between computation and action under bounded resources. We
present a semantics for time-dependent utility and describe the use of
time-dependent information in decision contexts. We illustrate our discussion
with examples of time-pressured reasoning in Protos, a system constructed to
explore the ideal control of inference by reasoners with limit abilities.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:31:01 GMT""}]","2013-03-26"
"1303.5723","Daniel Hunter","Daniel Hunter","Non-monotonic Reasoning and the Reversibility of Belief Change","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-159-164","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Traditional approaches to non-monotonic reasoning fail to satisfy a number of
plausible axioms for belief revision and suffer from conceptual difficulties as
well. Recent work on ranked preferential models (RPMs) promises to overcome
some of these difficulties. Here we show that RPMs are not adequate to handle
iterated belief change. Specifically, we show that RPMs do not always allow for
the reversibility of belief change. This result indicates the need for
numerical strengths of belief.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:31:06 GMT""}]","2013-03-26"
"1303.5724","Yen-Teh Hsia","Yen-Teh Hsia","Belief and Surprise - A Belief-Function Formulation","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-165-173","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We motivate and describe a theory of belief in this paper. This theory is
developed with the following view of human belief in mind. Consider the belief
that an event E will occur (or has occurred or is occurring). An agent either
entertains this belief or does not entertain this belief (i.e., there is no
""grade"" in entertaining the belief). If the agent chooses to exercise ""the will
to believe"" and entertain this belief, he/she/it is entitled to a degree of
confidence c (1 > c > 0) in doing so. Adopting this view of human belief, we
conjecture that whenever an agent entertains the belief that E will occur with
c degree of confidence, the agent will be surprised (to the extent c) upon
realizing that E did not occur.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:31:10 GMT""}]","2013-03-26"
"1303.5725","Robert Kennes","Robert Kennes","Evidential Reasoning in a Categorial Perspective: Conjunction and
  Disjunction of Belief Functions","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-174-181","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The categorial approach to evidential reasoning can be seen as a combination
of the probability kinematics approach of Richard Jeffrey (1965) and the
maximum (cross-) entropy inference approach of E. T. Jaynes (1957). As a
consequence of that viewpoint, it is well known that category theory provides
natural definitions for logical connectives. In particular, disjunction and
conjunction are modelled by general categorial constructions known as products
and coproducts. In this paper, I focus mainly on Dempster-Shafer theory of
belief functions for which I introduce a category I call Dempster?s category. I
prove the existence of and give explicit formulas for conjunction and
disjunction in the subcategory of separable belief functions. In Dempster?s
category, the new defined conjunction can be seen as the most cautious
conjunction of beliefs, and thus no assumption about distinctness (of the
sources) of beliefs is needed as opposed to Dempster?s rule of combination,
which calls for distinctness (of the sources) of beliefs.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:31:15 GMT""}]","2013-03-26"
"1303.5726","Rudolf Kruse","Rudolf Kruse, Detlef Nauck, Frank Klawonn","Reasoning with Mass Distributions","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-182-187","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The concept of movable evidence masses that flow from supersets to subsets as
specified by experts represents a suitable framework for reasoning under
uncertainty. The mass flow is controlled by specialization matrices. New
evidence is integrated into the frame of discernment by conditioning or
revision (Dempster's rule of conditioning), for which special specialization
matrices exist. Even some aspects of non-monotonic reasoning can be represented
by certain specialization matrices.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:31:20 GMT""}]","2013-03-26"
"1303.5727","Jerome Lang","Jerome Lang, Didier Dubois, Henri Prade","A Logic of Graded Possibility and Certainty Coping with Partial
  Inconsistency","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-188-196","cs.AI cs.LO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A semantics is given to possibilistic logic, a logic that handles weighted
classical logic formulae, and where weights are interpreted as lower bounds on
degrees of certainty or possibility, in the sense of Zadeh's possibility
theory. The proposed semantics is based on fuzzy sets of interpretations. It is
tolerant to partial inconsistency. Satisfiability is extended from
interpretations to fuzzy sets of interpretations, each fuzzy set representing a
possibility distribution describing what is known about the state of the world.
A possibilistic knowledge base is then viewed as a set of possibility
distributions that satisfy it. The refutation method of automated deduction in
possibilistic logic, based on previously introduced generalized resolution
principle is proved to be sound and complete with respect to the proposed
semantics, including the case of partial inconsistency.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:31:26 GMT""}]","2013-03-26"
"1303.5728","Kathryn Blackmond Laskey","Kathryn Blackmond Laskey","Conflict and Surprise: Heuristics for Model Revision","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-197-204","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Any probabilistic model of a problem is based on assumptions which, if
violated, invalidate the model. Users of probability based decision aids need
to be alerted when cases arise that are not covered by the aid's model.
Diagnosis of model failure is also necessary to control dynamic model
construction and revision. This paper presents a set of decision theoretically
motivated heuristics for diagnosing situations in which a model is likely to
provide an inadequate representation of the process being modeled.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:31:31 GMT""}]","2013-03-26"
"1303.5729","Paul E. Lehner","Paul E. Lehner, Azar Sadigh","Reasoning under Uncertainty: Some Monte Carlo Results","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-205-211","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A series of monte carlo studies were performed to compare the behavior of
some alternative procedures for reasoning under uncertainty. The behavior of
several Bayesian, linear model and default reasoning procedures were examined
in the context of increasing levels of calibration error. The most interesting
result is that Bayesian procedures tended to output more extreme posterior
belief values (posterior beliefs near 0.0 or 1.0) than other techniques, but
the linear models were relatively less likely to output strong support for an
erroneous conclusion. Also, accounting for the probabilistic dependencies
between evidence items was important for both Bayesian and linear updating
procedures.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:31:35 GMT""}]","2013-03-26"
"1303.5730","Tze-Yun Leong","Tze-Yun Leong","Representation Requirements for Supporting Decision Model Formulation","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-212-219","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper outlines a methodology for analyzing the representational support
for knowledge-based decision-modeling in a broad domain. A relevant set of
inference patterns and knowledge types are identified. By comparing the
analysis results to existing representations, some insights are gained into a
design approach for integrating categorical and uncertain knowledge in a
context sensitive manner.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:31:41 GMT""}]","2013-03-26"
"1303.5731","Nathaniel G. Martin","Nathaniel G. Martin, James F. Allen","A Language for Planning with Statistics","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-220-227","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  When a planner must decide whether it has enough evidence to make a decision
based on probability, it faces the sample size problem. Current planners using
probabilities need not deal with this problem because they do not generate
their probabilities from observations. This paper presents an event based
language in which the planner's probabilities are calculated from the binomial
random variable generated by the observed ratio of one type of event to
another. Such probabilities are subject to error, so the planner must
introspect about their validity. Inferences about the probability of these
events can be made using statistics. Inferences about the validity of the
approximations can be made using interval estimation. Interval estimation
allows the planner to avoid making choices that are only weakly supported by
the planner's evidence.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:31:46 GMT""}]","2013-03-26"
"1303.5732","B\""ulent Murtezaoglu","B\""ulent Murtezao\u{g}lu, Henry E. Kyburg Jr","A Modification to Evidential Probability","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-228-231","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Selecting the right reference class and the right interval when faced with
conflicting candidates and no possibility of establishing subset style
dominance has been a problem for Kyburg's Evidential Probability system.
Various methods have been proposed by Loui and Kyburg to solve this problem in
a way that is both intuitively appealing and justifiable within Kyburg's
framework. The scheme proposed in this paper leads to stronger statistical
assertions without sacrificing too much of the intuitive appeal of Kyburg's
latest proposal.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:31:51 GMT""}]","2013-03-26"
"1303.5733","Richard E. Neapolitan","Richard E. Neapolitan, James Kenevan","Investigation of Variances in Belief Networks","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-232-241","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The belief network is a well-known graphical structure for representing
independences in a joint probability distribution. The methods, which perform
probabilistic inference in belief networks, often treat the conditional
probabilities which are stored in the network as certain values. However, if
one takes either a subjectivistic or a limiting frequency approach to
probability, one can never be certain of probability values. An algorithm
should not only be capable of reporting the probabilities of the alternatives
of remaining nodes when other nodes are instantiated; it should also be capable
of reporting the uncertainty in these probabilities relative to the uncertainty
in the probabilities which are stored in the network. In this paper a method
for determining the variances in inferred probabilities is obtained under the
assumption that a posterior distribution on the uncertainty variables can be
approximated by the prior distribution. It is shown that this assumption is
plausible if their is a reasonable amount of confidence in the probabilities
which are stored in the network. Furthermore in this paper, a surprising upper
bound for the prior variances in the probabilities of the alternatives of all
nodes is obtained in the case where the probability distributions of the
probabilities of the alternatives are beta distributions. It is shown that the
prior variance in the probability at an alternative of a node is bounded above
by the largest variance in an element of the conditional probability
distribution for that node.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:31:56 GMT""}]","2013-03-26"
"1303.5734","Keung-Chi Ng","Keung-Chi Ng, Bruce Abramson","A Sensitivity Analysis of Pathfinder: A Follow-up Study","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-242-248","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  At last year?s Uncertainty in AI Conference, we reported the results of a
sensitivity analysis study of Pathfinder. Our findings were quite
unexpected-slight variations to Pathfinder?s parameters appeared to lead to
substantial degradations in system performance. A careful look at our first
analysis, together with the valuable feedback provided by the participants of
last year?s conference, led us to conduct a follow-up study. Our follow-up
differs from our initial study in two ways: (i) the probabilities 0.0 and 1.0
remained unchanged, and (ii) the variations to the probabilities that are close
to both ends (0.0 or 1.0) were less than the ones close to the middle (0.5).
The results of the follow-up study look more reasonable-slight variations to
Pathfinder?s parameters now have little effect on its performance. Taken
together, these two sets of results suggest a viable extension of a common
decision analytic sensitivity analysis to the larger, more complex settings
generally encountered in artificial intelligence.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:32:02 GMT""}]","2013-03-26"
"1303.5735","Raymond T. Ng","Raymond T. Ng, V. S. Subrahmanian","Non-monotonic Negation in Probabilistic Deductive Databases","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-249-256","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper we study the uses and the semantics of non-monotonic negation
in probabilistic deductive data bases. Based on the stable semantics for
classical logic programming, we introduce the notion of stable formula,
functions. We show that stable formula, functions are minimal fixpoints of
operators associated with probabilistic deductive databases with negation.
Furthermore, since a. probabilistic deductive database may not necessarily have
a stable formula function, we provide a stable class semantics for such
databases. Finally, we demonstrate that the proposed semantics can handle
default reasoning naturally in the context of probabilistic deduction.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:32:08 GMT""}]","2013-03-26"
"1303.5736","Robert K. Paasch","Robert K. Paasch, Alice M. Agogino","Management of Uncertainty in the Multi-Level Monitoring and Diagnosis of
  the Time of Flight Scintillation Array","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-257-263","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present a general architecture for the monitoring and diagnosis of large
scale sensor-based systems with real time diagnostic constraints. This
architecture is multileveled, combining a single monitoring level based on
statistical methods with two model based diagnostic levels. At each level,
sources of uncertainty are identified, and integrated methodologies for
uncertainty management are developed. The general architecture was applied to
the monitoring and diagnosis of a specific nuclear physics detector at Lawrence
Berkeley National Laboratory that contained approximately 5000 components and
produced over 500 channels of output data. The general architecture is
scalable, and work is ongoing to apply it to detector systems one and two
orders of magnitude more complex.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:32:13 GMT""}]","2013-03-26"
"1303.5737","Gerhard Paa{\ss}","Gerhard Paass","Integrating Probabilistic Rules into Neural Networks: A Stochastic EM
  Learning Algorithm","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-264-270","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The EM-algorithm is a general procedure to get maximum likelihood estimates
if part of the observations on the variables of a network are missing. In this
paper a stochastic version of the algorithm is adapted to probabilistic neural
networks describing the associative dependency of variables. These networks
have a probability distribution, which is a special case of the distribution
generated by probabilistic inference networks. Hence both types of networks can
be combined allowing to integrate probabilistic rules as well as unspecified
associations in a sound way. The resulting network may have a number of
interesting features including cycles of probabilistic rules, hidden
'unobservable' variables, and uncertain and contradictory evidence.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:32:18 GMT""}]","2013-03-26"
"1303.5738","David L Poole","David L. Poole","Representing Bayesian Networks within Probabilistic Horn Abduction","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-271-278","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper presents a simple framework for Horn clause abduction, with
probabilities associated with hypotheses. It is shown how this representation
can represent any probabilistic knowledge representable in a Bayesian belief
network. The main contributions are in finding a relationship between logical
and probabilistic notions of evidential reasoning. This can be used as a basis
for a new way to implement Bayesian Networks that allows for approximations to
the value of the posterior probabilities, and also points to a way that
Bayesian networks can be extended beyond a propositional language.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:32:22 GMT""}]","2013-03-26"
"1303.5739","Gregory M. Provan","Gregory M. Provan","Dynamic Network Updating Techniques For Diagnostic Reasoning","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-279-286","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A new probabilistic network construction system, DYNASTY, is proposed for
diagnostic reasoning given variables whose probabilities change over time.
Diagnostic reasoning is formulated as a sequential stochastic process, and is
modeled using influence diagrams. Given a set O of observations, DYNASTY
creates an influence diagram in order to devise the best action given O.
Sensitivity analyses are conducted to determine if the best network has been
created, given the uncertainty in network parameters and topology. DYNASTY uses
an equivalence class approach to provide decision thresholds for the
sensitivity analysis. This equivalence-class approach to diagnostic reasoning
differentiates diagnoses only if the required actions are different. A set of
network-topology updating algorithms are proposed for dynamically updating the
network when necessary.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:32:27 GMT""}]","2013-03-26"
"1303.5740","Runping Qi","Runping Qi, David L. Poole","High Level Path Planning with Uncertainty","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-287-294","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  For high level path planning, environments are usually modeled as distance
graphs, and path planning problems are reduced to computing the shortest path
in distance graphs. One major drawback of this modeling is the inability to
model uncertainties, which are often encountered in practice. In this paper, a
new tool, called U-yraph, is proposed for environment modeling. A U-graph is an
extension of distance graphs with the ability to handle a kind of uncertainty.
By modeling an uncertain environment as a U-graph, and a navigation problem as
a Markovian decision process, we can precisely define a new optimality
criterion for navigation plans, and more importantly, we can come up with a
general algorithm for computing optimal plans for navigation tasks.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:32:32 GMT""}]","2013-03-26"
"1303.5741","Arthur Ramer","Arthur Ramer","Formal Model of Uncertainty for Possibilistic Rules","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-295-299","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Given a universe of discourse X-a domain of possible outcomes-an experiment
may consist of selecting one of its elements, subject to the operation of
chance, or of observing the elements, subject to imprecision. A priori
uncertainty about the actual result of the experiment may be quantified,
representing either the likelihood of the choice of :r_X or the degree to which
any such X would be suitable as a description of the outcome. The former case
corresponds to a probability distribution, while the latter gives a possibility
assignment on X. The study of such assignments and their properties falls
within the purview of possibility theory [DP88, Y80, Z783. It, like probability
theory, assigns values between 0 and 1 to express likelihoods of outcomes.
Here, however, the similarity ends. Possibility theory uses the maximum and
minimum functions to combine uncertainties, whereas probability theory uses the
plus and times operations. This leads to very dissimilar theories in terms of
analytical framework, even though they share several semantic concepts. One of
the shared concepts consists of expressing quantitatively the uncertainty
associated with a given distribution. In probability theory its value
corresponds to the gain of information that would result from conducting an
experiment and ascertaining an actual result. This gain of information can
equally well be viewed as a decrease in uncertainty about the outcome of an
experiment. In this case the standard measure of information, and thus
uncertainty, is Shannon entropy [AD75, G77]. It enjoys several advantages-it is
characterized uniquely by a few, very natural properties, and it can be
conveniently used in decision processes. This application is based on the
principle of maximum entropy; it has become a popular method of relating
decisions to uncertainty. This paper demonstrates that an equally integrated
theory can be built on the foundation of possibility theory. We first show how
to define measures of in formation and uncertainty for possibility assignments.
Next we construct an information-based metric on the space of all possibility
distributions defined on a given domain. It allows us to capture the notion of
proximity in information content among the distributions. Lastly, we show that
all the above constructions can be carried out for continuous
distributions-possibility assignments on arbitrary measurable domains. We
consider this step very significant-finite domains of discourse are but
approximations of the real-life infinite domains. If possibility theory is to
represent real world situations, it must handle continuous distributions both
directly and through finite approximations. In the last section we discuss a
principle of maximum uncertainty for possibility distributions. We show how
such a principle could be formalized as an inference rule. We also suggest it
could be derived as a consequence of simple assumptions about combining
information. We would like to mention that possibility assignments can be
viewed as fuzzy sets and that every fuzzy set gives rise to an assignment of
possibilities. This correspondence has far reaching consequences in logic and
in control theory. Our treatment here is independent of any special
interpretation; in particular we speak of possibility distributions and
possibility measures, defining them as measurable mappings into the interval
[0, 1]. Our presentation is intended as a self-contained, albeit terse summary.
Topics discussed were selected with care, to demonstrate both the completeness
and a certain elegance of the theory. Proofs are not included; we only offer
illustrative examples.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:32:37 GMT""}]","2013-03-26"
"1303.5742","Anand S. Rao","Anand S. Rao, Michael P. Georgeff","Deliberation and its Role in the Formation of Intentions","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-300-307","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Deliberation plays an important role in the design of rational agents
embedded in the real-world. In particular, deliberation leads to the formation
of intentions, i.e., plans of action that the agent is committed to achieving.
In this paper, we present a branching time possible-worlds model for
representing and reasoning about, beliefs, goals, intentions, time, actions,
probabilities, and payoffs. We compare this possible-worlds approach with the
more traditional decision tree representation and provide a transformation from
decision trees to possible worlds. Finally, we illustrate how an agent can
perform deliberation using a decision-tree representation and then use a
possible-worlds model to form and reason about his intentions.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:32:42 GMT""}]","2013-03-26"
"1303.5743","Bhavani Raskutti","Bhavani Raskutti, Ingrid Zukerman","Handling Uncertainty during Plan Recognition in Task-Oriented
  Consultation Systems","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-308-315","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  During interactions with human consultants, people are used to providing
partial and/or inaccurate information, and still be understood and assisted. We
attempt to emulate this capability of human consultants; in computer
consultation systems. In this paper, we present a mechanism for handling
uncertainty in plan recognition during task-oriented consultations. The
uncertainty arises while choosing an appropriate interpretation of a user?s
statements among many possible interpretations. Our mechanism handles this
uncertainty by using probability theory to assess the probabilities of the
interpretations, and complements this assessment by taking into account the
information content of the interpretations. The information content of an
interpretation is a measure of how well defined an interpretation is in terms
of the actions to be performed on the basis of the interpretation. This measure
is used to guide the inference process towards interpretations with a higher
information content. The information content for an interpretation depends on
the specificity and the strength of the inferences in it, where the strength of
an inference depends on the reliability of the information on which the
inference is based. Our mechanism has been developed for use in task-oriented
consultation systems. The domain that we have chosen for exploration is that of
a travel agency.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:32:47 GMT""}]","2013-03-26"
"1303.5744","Enrique H. Ruspini","Enrique H. Ruspini","Truth as Utility: A Conceptual Synthesis","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-316-322","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper introduces conceptual relations that synthesize utilitarian and
logical concepts, extending the logics of preference of Rescher. We define
first, in the context of a possible worlds model, constraint-dependent measures
that quantify the relative quality of alternative solutions of reasoning
problems or the relative desirability of various policies in control, decision,
and planning problems. We show that these measures may be interpreted as truth
values in a multi valued logic and propose mechanisms for the representation of
complex constraints as combinations of simpler restrictions. These extended
logical operations permit also the combination and aggregation of goal-specific
quality measures into global measures of utility. We identify also relations
that represent differential preferences between alternative solutions and
relate them to the previously defined desirability measures. Extending
conventional modal logic formulations, we introduce structures for the
representation of ignorance about the utility of alternative solutions.
Finally, we examine relations between these concepts and similarity based
semantic models of fuzzy logic.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:32:53 GMT""}]","2013-03-26"
"1303.5745","Alessandro Saffiotti","Alessandro Saffiotti, Elisabeth Umkehrer","Pulcinella: A General Tool for Propagating Uncertainty in Valuation
  Networks","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-323-331","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present PULCinella and its use in comparing uncertainty theories.
PULCinella is a general tool for Propagating Uncertainty based on the Local
Computation technique of Shafer and Shenoy. It may be specialized to different
uncertainty theories: at the moment, Pulcinella can propagate probabilities,
belief functions, Boolean values, and possibilities. Moreover, Pulcinella
allows the user to easily define his own specializations. To illustrate
Pulcinella, we analyze two examples by using each of the four theories above.
In the first one, we mainly focus on intrinsic differences between theories. In
the second one, we take a knowledge engineer viewpoint, and check the adequacy
of each theory to a given problem.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:32:58 GMT""}]","2013-03-26"
"1303.5746","Sandra Sandri","Sandra Sandri","Structuring Bodies of Evidence","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-332-338","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this article we present two ways of structuring bodies of evidence, which
allow us to reduce the complexity of the operations usually performed in the
framework of evidence theory. The first structure just partitions the focal
elements in a body of evidence by their cardinality. With this structure we are
able to reduce the complexity on the calculation of the belief functions Bel,
Pl, and Q. The other structure proposed here, the Hierarchical Trees, permits
us to reduce the complexity of the calculation of Bel, Pl, and Q, as well as of
the Dempster's rule of combination in relation to the brute-force algorithm.
Both these structures do not require the generation of all the subsets of the
reference domain.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:33:02 GMT""}]","2013-03-26"
"1303.5747","Eugene Santos Jr.","Eugene Santos Jr","On the Generation of Alternative Explanations with Implications for
  Belief Revision","Appears in Proceedings of the Seventh Conference on Uncertainty in
  Artificial Intelligence (UAI1991)",,,"UAI-P-1991-PG-339-347","cs.AI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In general, the best explanation for a given observation makes no promises on
how good it is with respect to other alternative explanations. A major
deficiency of message-passing schemes for belief revision in Bayesian networks
is their inability to generate alternatives beyond the second best. In this
paper, we present a general approach based on linear constraint systems that
naturally generates alternative explanations in an orderly and highly efficient
manner. This approach is then applied to cost-based abduction problems as well
as belief revision in Bayesian net works.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 15:33:07 GMT""}]","2013-03-26"
